"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
"11",0.759493670886076,0.733624454148472,0.762931034482759,0.786290322580645,0.787644787644788,0.762931034482759,0.762931034482759,0.733624454148472,0.75,0.683937823834197,0.786290322580645,0.798387096774194,0.771428571428571,0.762931034482759,0.786290322580645,0.786290322580645,0.733624454148472,0.796153846153846,0.758893280632411,0.765957446808511,0.787644787644788,0.770428015564202,0.844765342960289,0.733624454148472,0.762931034482759,0.702439024390244,0.771428571428571,0.758893280632411,0.787644787644788,0.762931034482759,0.733624454148472,0.762931034482759,0.786290322580645,0.786290322580645,0.762931034482759,0.762931034482759,0.762931034482759,0.796153846153846,0.686915887850467,0.786290322580645,0.762931034482759,0.733624454148472,0.686915887850467,0.787644787644788,0.762931034482759,0.762931034482759,0.787644787644788,0.786290322580645,0.787644787644788,0.717391304347826,0.839160839160839,0.762931034482759,0.771428571428571,0.762931034482759,0.787644787644788,0.786290322580645,0.762931034482759,0.771428571428571,0.762931034482759,0.807692307692308,0.787644787644788,0.733624454148472,0.783582089552239,0.758893280632411,0.762931034482759,0.683937823834197,0.786290322580645,0.762931034482759,0.762931034482759,0.762931034482759,0.75,0.758893280632411,0.758893280632411,0.733624454148472,0.683937823834197,0.736363636363636,0.762931034482759,0.762931034482759,0.809885931558935,0.715596330275229,0.786290322580645,0.683937823834197,0.804597701149425,0.786290322580645,0.733624454148472,0.762931034482759,0.786290322580645,0.796875,0.7375,0.762931034482759,0.710144927536232,0.733624454148472,0.683937823834197,0.645,0.762931034482759,0.652849740932642,0.786290322580645,0.786290322580645,0.787644787644788,0.783582089552239
"12",0.742574257425743,0.765765765765766,0.743119266055046,0.683823529411765,0.765765765765766,0.721153846153846,0.742574257425743,0.75,0.762376237623762,0.788059701492537,0.75,0.78448275862069,0.743119266055046,0.722772277227723,0.765765765765766,0.825613079019074,0.722772277227723,0.779329608938548,0.765765765765766,0.705882352941177,0.742574257425743,0.788059701492537,0.791925465838509,0.732441471571906,0.822033898305085,0.75,0.742574257425743,0.742574257425743,0.75,0.762376237623762,0.742574257425743,0.742574257425743,0.742574257425743,0.823218997361478,0.765765765765766,0.772455089820359,0.743119266055046,0.75,0.742574257425743,0.75,0.75,0.742574257425743,0.742574257425743,0.742574257425743,0.765765765765766,0.803418803418803,0.742574257425743,0.683823529411765,0.702380952380952,0.743362831858407,0.762376237623762,0.742574257425743,0.79940119760479,0.762376237623762,0.765765765765766,0.765765765765766,0.742574257425743,0.809659090909091,0.761755485893417,0.763636363636364,0.742574257425743,0.761755485893417,0.75,0.742574257425743,0.683823529411765,0.742574257425743,0.765765765765766,0.742574257425743,0.742574257425743,0.761755485893417,0.75,0.809659090909091,0.75,0.75,0.788059701492537,0.696428571428571,0.765765765765766,0.742574257425743,0.743119266055046,0.772455089820359,0.732899022801303,0.762376237623762,0.75,0.75,0.788059701492537,0.75,0.822033898305085,0.742574257425743,0.742574257425743,0.809659090909091,0.75,0.743119266055046,0.742574257425743,0.75,0.803418803418803,0.743119266055046,0.765765765765766,0.765765765765766,0.75,0.761755485893417
"13",0.737100737100737,0.737100737100737,0.737100737100737,0.665706051873199,0.741092636579572,0.86046511627907,0.737100737100737,0.737100737100737,0.737100737100737,0.814569536423841,0.737100737100737,0.739234449760766,0.734848484848485,0.737100737100737,0.717223650385604,0.748091603053435,0.756818181818182,0.737100737100737,0.737100737100737,0.787330316742081,0.737100737100737,0.737100737100737,0.821826280623608,0.737100737100737,0.737100737100737,0.746305418719212,0.803097345132743,0.737100737100737,0.737100737100737,0.737100737100737,0.737100737100737,0.748091603053435,0.737100737100737,0.737100737100737,0.737100737100737,0.737100737100737,0.748110831234257,0.737100737100737,0.737100737100737,0.746305418719212,0.721227621483376,0.783783783783784,0.737100737100737,0.737100737100737,0.748091603053435,0.75,0.748091603053435,0.739234449760766,0.737100737100737,0.746305418719212,0.757352941176471,0.734848484848485,0.737100737100737,0.737100737100737,0.748091603053435,0.737100737100737,0.721227621483376,0.737100737100737,0.737100737100737,0.695530726256983,0.737100737100737,0.748091603053435,0.737100737100737,0.740831295843521,0.748091603053435,0.808189655172414,0.746305418719212,0.739234449760766,0.77536231884058,0.737100737100737,0.737100737100737,0.741092636579572,0.737100737100737,0.748110831234257,0.748091603053435,0.737100737100737,0.799097065462754,0.734848484848485,0.77536231884058,0.748091603053435,0.737100737100737,0.748091603053435,0.748091603053435,0.737100737100737,0.737100737100737,0.805031446540881,0.746305418719212,0.746305418719212,0.768707482993197,0.737100737100737,0.737100737100737,0.737100737100737,0.737100737100737,0.746305418719212,0.792811839323467,0.748091603053435,0.737100737100737,0.737100737100737,0.810810810810811,0.737100737100737
"14",0.761450381679389,0.734579439252336,0.771428571428571,0.72189349112426,0.739884393063584,0.770197486535009,0.778409090909091,0.739884393063584,0.770197486535009,0.739884393063584,0.739884393063584,0.765137614678899,0.739884393063584,0.754285714285714,0.774193548387097,0.745794392523364,0.72189349112426,0.739884393063584,0.734579439252336,0.754285714285714,0.739884393063584,0.778409090909091,0.783088235294118,0.739884393063584,0.784530386740331,0.770197486535009,0.748560460652591,0.734579439252336,0.739884393063584,0.739884393063584,0.748560460652591,0.734579439252336,0.763106796116505,0.739884393063584,0.766666666666667,0.737044145873321,0.734579439252336,0.739884393063584,0.739884393063584,0.739884393063584,0.734579439252336,0.739644970414201,0.739884393063584,0.739884393063584,0.739884393063584,0.744274809160305,0.739884393063584,0.739884393063584,0.748560460652591,0.734579439252336,0.767955801104972,0.754285714285714,0.739884393063584,0.739884393063584,0.787564766839378,0.7569573283859,0.745794392523364,0.748560460652591,0.739884393063584,0.734579439252336,0.734579439252336,0.770197486535009,0.739884393063584,0.739884393063584,0.739884393063584,0.763106796116505,0.744274809160305,0.739644970414201,0.739884393063584,0.739884393063584,0.75,0.72189349112426,0.764811490125673,0.754285714285714,0.739884393063584,0.734579439252336,0.739884393063584,0.78096947935368,0.7569573283859,0.748560460652591,0.734579439252336,0.739884393063584,0.739884393063584,0.7569573283859,0.7569573283859,0.748560460652591,0.739884393063584,0.80565371024735,0.754285714285714,0.739884393063584,0.739884393063584,0.766666666666667,0.795373665480427,0.734579439252336,0.72189349112426,0.739884393063584,0.7569573283859,0.739884393063584,0.748603351955307,0.739884393063584
"15",0.743323442136498,0.773638968481375,0.751104565537555,0.725429017160686,0.743323442136498,0.783166904422254,0.779329608938548,0.743323442136498,0.71606864274571,0.743323442136498,0.761061946902655,0.7442218798151,0.75,0.743323442136498,0.725429017160686,0.756797583081571,0.776315789473684,0.743323442136498,0.766519823788546,0.71606864274571,0.725429017160686,0.764705882352941,0.761061946902655,0.743323442136498,0.71606864274571,0.743323442136498,0.761061946902655,0.756797583081571,0.743323442136498,0.755395683453237,0.71606864274571,0.761061946902655,0.751104565537555,0.743323442136498,0.748865355521936,0.755395683453237,0.720394736842105,0.725429017160686,0.75113808801214,0.756797583081571,0.755622188905547,0.748865355521936,0.773638968481375,0.71606864274571,0.748865355521936,0.756797583081571,0.743323442136498,0.743323442136498,0.751104565537555,0.761061946902655,0.756797583081571,0.743323442136498,0.730593607305936,0.71606864274571,0.712195121951219,0.746686303387334,0.743323442136498,0.743323442136498,0.725429017160686,0.743323442136498,0.743323442136498,0.748865355521936,0.71606864274571,0.751104565537555,0.770444763271162,0.725429017160686,0.743323442136498,0.725429017160686,0.761061946902655,0.743323442136498,0.725429017160686,0.751104565537555,0.767832167832168,0.743323442136498,0.761061946902655,0.743323442136498,0.751104565537555,0.755395683453237,0.743323442136498,0.756797583081571,0.771929824561403,0.743323442136498,0.755395683453237,0.773638968481375,0.75113808801214,0.761061946902655,0.743323442136498,0.755395683453237,0.761061946902655,0.740909090909091,0.751159196290572,0.773638968481375,0.80168776371308,0.743323442136498,0.751104565537555,0.725429017160686,0.71606864274571,0.735249621785174,0.71606864274571,0.725429017160686
"16",0.763888888888889,0.758083832335329,0.75531914893617,0.75886524822695,0.775395033860045,0.786941580756014,0.75,0.780207134637514,0.724782067247821,0.75,0.763888888888889,0.724782067247821,0.775558166862515,0.763505402160864,0.724782067247821,0.759036144578313,0.750902527075812,0.74719800747198,0.724782067247821,0.724782067247821,0.763888888888889,0.737037037037037,0.747225647348952,0.737163814180929,0.756363636363636,0.794520547945205,0.75,0.763888888888889,0.740740740740741,0.794520547945205,0.75531914893617,0.724782067247821,0.763888888888889,0.724782067247821,0.775395033860045,0.786941580756014,0.769411764705882,0.747225647348952,0.740740740740741,0.766473988439306,0.763888888888889,0.763888888888889,0.724782067247821,0.775558166862515,0.724782067247821,0.747225647348952,0.75,0.747225647348952,0.744525547445255,0.737037037037037,0.768507638072855,0.724782067247821,0.763888888888889,0.742063492063492,0.75886524822695,0.763888888888889,0.75886524822695,0.785478547854785,0.75886524822695,0.773851590106007,0.766265060240964,0.75886524822695,0.724782067247821,0.740024183796856,0.724782067247821,0.724782067247821,0.747225647348952,0.75886524822695,0.769850402761795,0.775558166862515,0.775395033860045,0.791245791245791,0.763888888888889,0.75531914893617,0.737163814180929,0.79933110367893,0.729426433915212,0.724782067247821,0.724782067247821,0.723889555822329,0.75886524822695,0.786995515695067,0.763888888888889,0.724782067247821,0.724782067247821,0.724782067247821,0.737037037037037,0.75,0.791245791245791,0.75531914893617,0.7590799031477,0.724782067247821,0.75886524822695,0.775395033860045,0.77841561423651,0.724782067247821,0.763888888888889,0.758162031438936,0.769411764705882,0.792906178489702
"17",0.741774675972084,0.762906309751434,0.703703703703704,0.774555659494855,0.744765702891326,0.777362020579981,0.744765702891326,0.787740164684355,0.777362020579981,0.74853228962818,0.744765702891326,0.784490532010821,0.744117647058824,0.778089887640449,0.74853228962818,0.74853228962818,0.752212389380531,0.739685658153242,0.757894736842105,0.775528978840846,0.774555659494855,0.787740164684355,0.75801749271137,0.773255813953488,0.777362020579981,0.782967032967033,0.759493670886076,0.741774675972084,0.774555659494855,0.741774675972084,0.74853228962818,0.778089887640449,0.744765702891326,0.774555659494855,0.793296089385475,0.792452830188679,0.744765702891326,0.759493670886076,0.774555659494855,0.759493670886076,0.744765702891326,0.787740164684355,0.74853228962818,0.744765702891326,0.741774675972084,0.777039848197344,0.757894736842105,0.744765702891326,0.800176056338028,0.741774675972084,0.744765702891326,0.741774675972084,0.764367816091954,0.74853228962818,0.744765702891326,0.740890688259109,0.783475783475784,0.750782064650678,0.763106796116505,0.744765702891326,0.777362020579981,0.777362020579981,0.795806745670009,0.775528978840846,0.74853228962818,0.777362020579981,0.783475783475784,0.744765702891326,0.736139630390144,0.777362020579981,0.744765702891326,0.710526315789474,0.777362020579981,0.768186226964113,0.759493670886076,0.777362020579981,0.762906309751434,0.748508946322068,0.770773638968481,0.771106941838649,0.741774675972084,0.769014084507042,0.802292263610315,0.700426439232409,0.759493670886076,0.780055917986953,0.757575757575758,0.776504297994269,0.769961977186312,0.768186226964113,0.759493670886076,0.777362020579981,0.764591439688716,0.746268656716418,0.777362020579981,0.744765702891326,0.757864632983794,0.744765702891326,0.741708542713568,0.749241658240647
"18",0.77663772691397,0.749381698268755,0.763116057233704,0.75658419792498,0.727659574468085,0.77536231884058,0.76550079491256,0.721354166666667,0.773967264224474,0.781706379707917,0.762589928057554,0.763116057233704,0.757120253164557,0.76550079491256,0.742524916943522,0.794520547945205,0.77578125,0.758508914100486,0.769890795631825,0.75,0.76550079491256,0.749381698268755,0.746268656716418,0.769911504424779,0.76550079491256,0.76550079491256,0.764331210191083,0.76550079491256,0.773967264224474,0.726342710997442,0.77803738317757,0.76550079491256,0.803097345132743,0.799261992619926,0.803097345132743,0.788871951219512,0.772833723653396,0.789594491201224,0.769911504424779,0.77760736196319,0.763116057233704,0.76550079491256,0.803097345132743,0.803097345132743,0.76550079491256,0.77803738317757,0.763116057233704,0.769351055512119,0.781226343679031,0.77760736196319,0.77760736196319,0.797297297297297,0.789594491201224,0.730703259005146,0.76550079491256,0.747524752475248,0.76550079491256,0.739018087855297,0.786096256684492,0.802150537634409,0.786096256684492,0.77760736196319,0.803097345132743,0.76550079491256,0.73955773955774,0.803097345132743,0.794520547945205,0.75,0.76550079491256,0.76550079491256,0.738115095913261,0.76550079491256,0.763116057233704,0.76550079491256,0.77760736196319,0.741908713692946,0.803097345132743,0.803097345132743,0.78517397881997,0.757920389926889,0.763116057233704,0.761942675159236,0.75658419792498,0.76550079491256,0.788871951219512,0.749381698268755,0.786096256684492,0.76550079491256,0.77760736196319,0.763116057233704,0.757894736842105,0.747440273037543,0.75,0.763116057233704,0.773967264224474,0.721843003412969,0.7673343605547,0.772796352583587,0.750591949486977,0.763116057233704
"19",0.75103734439834,0.764404609475032,0.777486910994764,0.818181818181818,0.740365111561866,0.785209003215434,0.736625514403292,0.778940483976455,0.811680572109654,0.753061224489796,0.781448538754765,0.787974683544304,0.791271347248577,0.773755656108597,0.787974683544304,0.768512341561041,0.791271347248577,0.791271347248577,0.801740211311374,0.752038043478261,0.740611961057024,0.801740211311374,0.760026737967914,0.791271347248577,0.775963422599608,0.778940483976455,0.769435215946844,0.784872907625543,0.790755777638976,0.787974683544304,0.791271347248577,0.791271347248577,0.769435215946844,0.811680572109654,0.791271347248577,0.791271347248577,0.755380200860832,0.787974683544304,0.801740211311374,0.769435215946844,0.777335984095427,0.781448538754765,0.787974683544304,0.78,0.787974683544304,0.764,0.747916666666667,0.790373654211526,0.75358361774744,0.774509803921569,0.787974683544304,0.783279742765273,0.744451916610625,0.791399229781771,0.778940483976455,0.769435215946844,0.791271347248577,0.769435215946844,0.769435215946844,0.731818181818182,0.750519750519751,0.73943661971831,0.791271347248577,0.781853281853282,0.773560209424084,0.766467065868264,0.769487008660893,0.801740211311374,0.770696452036794,0.786167512690355,0.769180327868852,0.801740211311374,0.763087248322148,0.791271347248577,0.769980506822612,0.785209003215434,0.766393442622951,0.776470588235294,0.769435215946844,0.76050700466978,0.779542566709022,0.785209003215434,0.764189189189189,0.791271347248577,0.769435215946844,0.773114754098361,0.792307692307692,0.766467065868264,0.767967145790554,0.780927835051546,0.769435215946844,0.769435215946844,0.791399229781771,0.783279742765273,0.766467065868264,0.740398293029872,0.787974683544304,0.769487008660893,0.773316062176166,0.769435215946844
"20",0.792937399678973,0.792937399678973,0.796238244514107,0.792937399678973,0.794212218649518,0.801030927835052,0.783471074380165,0.776683087027915,0.762541806020067,0.792937399678973,0.760683760683761,0.783471074380165,0.749562171628722,0.79198682766191,0.792937399678973,0.783471074380165,0.789308176100629,0.784126984126984,0.777414075286416,0.774944567627494,0.776918829376035,0.792937399678973,0.802215189873418,0.773542600896861,0.806552262090484,0.756960556844548,0.773076923076923,0.794212218649518,0.812883435582822,0.792937399678973,0.784345047923323,0.764607679465776,0.772243984331281,0.767877412031782,0.792937399678973,0.792937399678973,0.792937399678973,0.778575372722253,0.784665579119086,0.792937399678973,0.802215189873418,0.792937399678973,0.772243984331281,0.792937399678973,0.783471074380165,0.783471074380165,0.792937399678973,0.772243984331281,0.794348508634223,0.792937399678973,0.79047619047619,0.762536023054755,0.770611329220415,0.780356179168915,0.793029490616622,0.800632911392405,0.777414075286416,0.791732909379968,0.798826040554963,0.786724700761698,0.802882141019043,0.784345047923323,0.733082706766917,0.781540141998908,0.792937399678973,0.779514824797844,0.776918829376035,0.777414075286416,0.783471074380165,0.783471074380165,0.762886597938144,0.802215189873418,0.761245674740484,0.788976377952756,0.75609756097561,0.792937399678973,0.783482142857143,0.775601566871852,0.792937399678973,0.787460148777896,0.789133942980097,0.792937399678973,0.792937399678973,0.787520172135557,0.762281197063806,0.792937399678973,0.800632911392405,0.758992805755396,0.802215189873418,0.792937399678973,0.802215189873418,0.783471074380165,0.761245674740484,0.792937399678973,0.761986301369863,0.792937399678973,0.798037190082645,0.803628601921025,0.792937399678973,0.773076923076923
