CUE, TARGET, NORMED?, #G, #P, FSG
DELINQUENT, JUVENILE, YES,147,30,0.204
DELINQUENT, BAD, YES,147,17,0.116
DELINQUENT, CHILD, YES,147,10,0.068
DELINQUENT, LATE, YES,147,8,0.054
DELINQUENT, MINOR, YES,147,6,0.041
DELINQUENT, TROUBLE, YES,147,6,0.041
DELINQUENT, CRIMINAL, YES,147,5,0.034
DELINQUENT, KID, YES,147,5,0.034
DELINQUENT, ADOLESCENT, YES,147,4,0.027
DELINQUENT, JAIL, YES,147,3,0.02
DELINQUENT, PAST DUE, NO,147,3,0.02
DELINQUENT, THIEF, YES,147,3,0.02
DELINQUENT, YOUTH, YES,147,3,0.02
DELINQUENT, DUMB, YES,147,2,0.014
DELINQUENT, IGNORANT, YES,147,2,0.014
DELINQUENT, MISGUIDED, NO,147,2,0.014
DELINQUENT, STUPID, YES,147,2,0.014
DELINQUENT, TEENAGER, YES,147,2,0.014
DELIVER, SEND, YES,180,29,0.161
DELIVER, BRING, YES,180,21,0.117
DELIVER, MAIL, YES,180,19,0.106
DELIVER, GIVE, YES,180,15,0.083
DELIVER, RECEIVE, YES,180,15,0.083
DELIVER, BABY, YES,180,8,0.044
DELIVER, PACKAGE, YES,180,8,0.044
DELIVER, PIZZA, YES,180,8,0.044
DELIVER, TAKE, YES,180,6,0.033
DELIVER, ARRIVE, YES,180,3,0.017
DELIVER, CARRY, YES,180,3,0.017
DELIVER, LETTER, YES,180,3,0.017
DELIVER, MESSAGE, YES,180,3,0.017
DELIVER, TRUCK, YES,180,3,0.017
DELIVER, ACCEPT, YES,180,2,0.011
DELIVER, GET, YES,180,2,0.011
DELIVER, MAILMAN, YES,180,2,0.011
DELIVER, NEWSPAPER, YES,180,2,0.011
DELIVER, SAVE, YES,180,2,0.011
DEMAND, WANT, YES,196,37,0.189
DEMAND, ASK, YES,196,29,0.148
DEMAND, SUPPLY, YES,196,29,0.148
DEMAND, ORDER, YES,196,9,0.046
DEMAND, NOW, YES,196,8,0.041
DEMAND, COMMAND, YES,196,7,0.036
DEMAND, NEED, YES,196,5,0.026
DEMAND, REQUEST, YES,196,5,0.026
DEMAND, EXPECT, NO,196,4,0.02
DEMAND, FORCE, YES,196,4,0.02
DEMAND, INSIST, NO,196,4,0.02
DEMAND, ARGUE, YES,196,3,0.015
DEMAND, GIVE, YES,196,3,0.015
DEMAND, HARD, YES,196,2,0.01
DEMAND, POINT, YES,196,2,0.01
DEMAND, TAKE, YES,196,2,0.01
DEMI, GOD, YES,148,34,0.23
DEMI, MOORE, NO,148,16,0.108
DEMI, SEMI, NO,148,10,0.068
DEMI, HALF, YES,148,9,0.061
DEMI, MORE, YES,148,4,0.027
DEMI, DEMAGOGUE, NO,148,3,0.02
DEMI, GRAPHICS, NO,148,3,0.02
DEMI, PART, YES,148,3,0.02
DEMI, ALMOST, NO,148,2,0.014
DEMI, DEMITASSE, NO,148,2,0.014
DEMI, PARTIAL, NO,148,2,0.014
DEMI, PILE, YES,148,2,0.014
DEMI, TAPE, YES,148,2,0.014
DEMI, VISION, YES,148,2,0.014
DEMOCRACY, GOVERNMENT, YES,146,19,0.128
DEMOCRACY, FREEDOM, YES,146,16,0.108
DEMOCRACY, USA, YES,146,14,0.095
DEMOCRACY, REPUBLIC, YES,146,13,0.088
DEMOCRACY, REPUBLICAN, YES,146,12,0.081
DEMOCRACY, POLITICS, YES,146,9,0.061
DEMOCRACY, COMMUNISM, NO,146,6,0.041
DEMOCRACY, PEOPLE, YES,146,6,0.041
DEMOCRACY, VOTE, YES,146,6,0.041
DEMOCRACY, AMERICA, YES,146,4,0.027
DEMOCRACY, DEMOCRAT, YES,146,3,0.02
DEMOCRACY, PRESIDENT, YES,146,3,0.02
DEMOCRACY, ANARCHY, YES,146,2,0.014
DEMOCRACY, MAJORITY, YES,146,2,0.014
DEMOCRACY, RUSSIA, YES,146,2,0.014
DEMOCRACY, SOCIALISM, NO,146,2,0.014
DEMOCRAT, REPUBLICAN, YES,146,74,0.507
DEMOCRAT, CLINTON, NO,146,16,0.11
DEMOCRAT, POLITICS, YES,146,9,0.062
DEMOCRAT, PRESIDENT, YES,146,9,0.062
DEMOCRAT, POLITICIAN, YES,146,3,0.021
DEMOCRAT, ASSHOLE, NO,146,2,0.014
DEMOCRAT, DONKEY, YES,146,2,0.014
DEMOCRAT, FAIR, YES,146,2,0.014
DEMOCRAT, LIBERAL, YES,146,2,0.014
DEMOCRAT, ME, YES,146,2,0.014
DEMOCRAT, REPUBLIC, YES,146,2,0.014
DEMOLISH, DESTROY, YES,180,97,0.539
DEMOLISH, RUIN, YES,180,16,0.089
DEMOLISH, WRECK, YES,180,9,0.05
DEMOLISH, BREAK, YES,180,7,0.039
DEMOLISH, CAR, YES,180,7,0.039
DEMOLISH, TEAR, YES,180,4,0.022
DEMOLISH, BUILDING, YES,180,3,0.017
DEMOLISH, CRASH, YES,180,3,0.017
DEMOLISH, SMASH, YES,180,3,0.017
DEMOLISH, DESTRUCT, NO,180,2,0.011
DEMOLISH, FIX, YES,180,2,0.011
DEMOLISH, KILL, YES,180,2,0.011
DEMON, DEVIL, YES,150,83,0.553
DEMON, EVIL, YES,150,19,0.127
DEMON, SATAN, YES,150,6,0.04
DEMON, GHOST, YES,150,5,0.033
DEMON, POSSESSED, NO,150,5,0.033
DEMON, MONSTER, YES,150,4,0.027
DEMON, BAD, YES,150,3,0.02
DEMON, DEACON, NO,150,2,0.013
DEMON, SCARY, YES,150,2,0.013
DEMON, WINGS, YES,150,2,0.013
DENIAL, REFUSE, YES,131,22,0.167
DENIAL, NO, YES,131,17,0.13
DENIAL, LIE, YES,131,12,0.095
DENIAL, REJECT, YES,131,6,0.048
DENIAL, ACCEPT, YES,131,4,0.032
DENIAL, REFUTE, NO,131,4,0.032
DENIAL, ADMIT, YES,131,3,0.024
DENIAL, TRUTH, YES,131,3,0.024
DENIAL, DISAGREEMENT, YES,131,2,0.016
DENIAL, DISMISS, YES,131,2,0.016
DENIAL, DON'T, NO,131,2,0.016
DENIAL, FEELING, YES,131,2,0.016
DENIAL, GUILT, YES,131,2,0.016
DENIM, JEANS, YES,151,123,0.815
DENIM, PANTS, YES,151,5,0.033
DENIM, COTTON, YES,151,3,0.02
DENIM, JACKET, YES,151,3,0.02
DENIM, LEVIS, NO,151,3,0.02
DENIM, SUADE, NO,151,3,0.02
DENSE, THICK, YES,148,35,0.236
DENSE, STUPID, YES,148,29,0.196
DENSE, DUMB, YES,148,10,0.068
DENSE, FOG, YES,148,6,0.041
DENSE, FOREST, YES,148,5,0.034
DENSE, HEAVY, YES,148,5,0.034
DENSE, AIRHEAD, NO,148,3,0.02
DENSE, COMPACT, YES,148,3,0.02
DENSE, LIGHT, YES,148,3,0.02
DENSE, CROWD, YES,148,2,0.014
DENSE, DARK, YES,148,2,0.014
DENSE, DEEP, YES,148,2,0.014
DENSE, FRIEND, YES,148,2,0.014
DENSE, HARD, YES,148,2,0.014
DENSE, MASS, YES,148,2,0.014
DENSE, OBJECT, YES,148,2,0.014
DENT, CAR, YES,148,38,0.257
DENT, ACCIDENT, YES,148,12,0.081
DENT, SCRATCH, YES,148,12,0.081
DENT, DING, NO,148,9,0.061
DENT, HOLE, YES,148,7,0.047
DENT, CRASH, YES,148,6,0.041
DENT, DAMAGE, YES,148,6,0.041
DENT, BEND, YES,148,4,0.027
DENT, BROKE, YES,148,3,0.02
DENT, BUMPER, YES,148,3,0.02
DENT, FENDER, NO,148,3,0.02
DENT, BANG, YES,148,2,0.014
DENT, CRUSH, YES,148,2,0.014
DENT, HIT, YES,148,2,0.014
DENT, INDENT, NO,148,2,0.014
DENT, MARK, YES,148,2,0.014
DENT, TEETH, YES,148,2,0.014
DENT, WHOLE, YES,148,2,0.014
DENTIST, TEETH, YES,98,45,0.459
DENTIST, DOCTOR, YES,98,21,0.214
DENTIST, PAIN, YES,98,8,0.082
DENTIST, DRILL, YES,98,6,0.061
DENTIST, ORTHODONTIST, YES,98,5,0.051
DENTIST, CHAIR, YES,98,3,0.031
DENTIST, OFFICE, YES,98,3,0.031
DENTIST, CAVITY, YES,98,2,0.02
DENY, LIE, YES,147,31,0.211
DENY, ADMIT, YES,147,13,0.088
DENY, NO, YES,147,12,0.082
DENY, ACCEPT, YES,147,7,0.048
DENY, REFUSE, YES,147,7,0.048
DENY, REJECT, YES,147,6,0.041
DENY, GIVE, YES,147,4,0.027
DENY, ALLOW, YES,147,3,0.02
DENY, AVOID, YES,147,3,0.02
DENY, FALSE, YES,147,3,0.02
DENY, HIDE, YES,147,3,0.02
DENY, OBJECT, YES,147,3,0.02
DENY, STOP, YES,147,3,0.02
DENY, FORGET, YES,147,2,0.014
DENY, GUILT, YES,147,2,0.014
DENY, OFFER, NO,147,2,0.014
DENY, REGRET, YES,147,2,0.014
DENY, REQUEST, YES,147,2,0.014
DEODORANT, SMELL, YES,148,55,0.372
DEODORANT, ODOR, YES,148,14,0.095
DEODORANT, ANTIPERSPIRANT, NO,148,6,0.041
DEODORANT, SWEAT, YES,148,6,0.041
DEODORANT, SPRAY, YES,148,5,0.034
DEODORANT, SECRET, YES,148,4,0.027
DEODORANT, B.O., NO,148,3,0.02
DEODORANT, MUSK, YES,148,3,0.02
DEODORANT, ROLL-ON, NO,148,3,0.02
DEODORANT, UNDERARMS, NO,148,3,0.02
DEODORANT, WHITE, YES,148,3,0.02
DEODORANT, CLEAN, YES,148,2,0.014
DEODORANT, FRESH, YES,148,2,0.014
DEODORANT, GOOD, YES,148,2,0.014
DEODORANT, PERSPIRE, YES,148,2,0.014
DEODORANT, SOAP, YES,148,2,0.014
DEODORANT, SURE, YES,148,2,0.014
DEPART, LEAVE, YES,147,91,0.619
DEPART, ARRIVE, YES,147,11,0.075
DEPART, AIRPLANE, YES,147,8,0.054
DEPART, AWAY, YES,147,4,0.027
DEPART, GONE, YES,147,4,0.027
DEPART, SEPARATE, YES,147,4,0.027
DEPART, GO, YES,147,3,0.02
DEPART, AIRPORT, YES,147,2,0.014
DEPART, FLY, YES,147,2,0.014
DEPART, GOODBYE, YES,147,2,0.014
DEPARTMENT, STORE, YES,150,71,0.473
DEPARTMENT, SECTION, YES,150,8,0.053
DEPARTMENT, DIVISION, YES,150,6,0.04
DEPARTMENT, HEAD, YES,150,6,0.04
DEPARTMENT, AREA, YES,150,4,0.027
DEPARTMENT, BUILDING, YES,150,3,0.02
DEPARTMENT, CATEGORY, NO,150,3,0.02
DEPARTMENT, OFFICE, YES,150,3,0.02
DEPARTMENT, POLICE, YES,150,3,0.02
DEPARTMENT, PSYCHOLOGY, YES,150,3,0.02
DEPARTMENT, SCHOOL, YES,150,3,0.02
DEPARTMENT, WORK, YES,150,3,0.02
DEPARTMENT, COMPANY, YES,150,2,0.013
DEPARTMENT, ORGANIZATION, YES,150,2,0.013
DEPEND, UNDERGARMENT, NO,151,20,0.132
DEPEND, NEED, YES,151,16,0.106
DEPEND, FRIEND, YES,151,10,0.066
DEPEND, INDEPENDENT, YES,151,10,0.066
DEPEND, RELY, YES,151,9,0.06
DEPEND, TRUST, YES,151,8,0.053
DEPEND, DIAPERS, NO,151,6,0.04
DEPEND, PARENTS, YES,151,6,0.04
DEPEND, COUNT ON, NO,151,4,0.026
DEPEND, ON, YES,151,4,0.026
DEPEND, DEPENDENT, YES,151,3,0.02
DEPEND, UPON, NO,151,3,0.02
DEPEND, HELP, YES,151,2,0.013
DEPEND, MONEY, YES,151,2,0.013
DEPEND, MOTHER, YES,151,2,0.013
DEPEND, PAMPERS, NO,151,2,0.013
DEPEND, UNDEPENDABLE, NO,151,2,0.013
DEPEND, WEAK, YES,151,2,0.013
DEPENDENT, INDEPENDENT, YES,154,49,0.318
DEPENDENT, CHILD, YES,154,29,0.188
DEPENDENT, NEEDY, YES,154,12,0.078
DEPENDENT, ALONE, YES,154,6,0.039
DEPENDENT, NEED, YES,154,5,0.032
DEPENDENT, SPOUSE, YES,154,4,0.026
DEPENDENT, PERSON, YES,154,3,0.019
DEPENDENT, BABY, YES,154,2,0.013
DEPENDENT, DRUGS, YES,154,2,0.013
DEPENDENT, MONEY, YES,154,2,0.013
DEPENDENT, STRONG, YES,154,2,0.013
DEPENDENT, WIFE, YES,154,2,0.013
DEPLETION, EMPTY, YES,153,14,0.092
DEPLETION, GONE, YES,153,9,0.059
DEPLETION, LOSS, YES,153,9,0.059
DEPLETION, OZONE, YES,153,9,0.059
DEPLETION, ERASE, NO,153,7,0.046
DEPLETION, SHORTAGE, NO,153,4,0.026
DEPLETION, ABUNDANCE, YES,153,3,0.02
DEPLETION, BLANK, YES,153,3,0.02
DEPLETION, DECREASE, YES,153,3,0.02
DEPLETION, DELETE, NO,153,3,0.02
DEPLETION, DOWN, YES,153,3,0.02
DEPLETION, DWINDLE, NO,153,3,0.02
DEPLETION, LITTLE, YES,153,3,0.02
DEPLETION, DISINTEGRATE, YES,153,2,0.013
DEPLETION, EARTH, YES,153,2,0.013
DEPLETION, END, YES,153,2,0.013
DEPLETION, EROSION, NO,153,2,0.013
DEPLETION, FINISHED, YES,153,2,0.013
DEPLETION, FOREST, YES,153,2,0.013
DEPLETION, NONE, YES,153,2,0.013
DEPLETION, SCARCITY, YES,153,2,0.013
DEPLETION, USED, YES,153,2,0.013
DEPLETION, WASTE, YES,153,2,0.013
DEPOSIT, MONEY, YES,152,65,0.428
DEPOSIT, BANK, YES,152,27,0.178
DEPOSIT, WITHDRAW, NO,152,16,0.105
DEPOSIT, CHECK, YES,152,4,0.026
DEPOSIT, PLACE, YES,152,4,0.026
DEPOSIT, PUT, YES,152,4,0.026
DEPOSIT, RETURN, YES,152,3,0.02
DEPOSIT, SAVE, YES,152,3,0.02
DEPOSIT, SLIP, YES,152,2,0.013
DEPRESSED, SAD, YES,148,78,0.527
DEPRESSED, HAPPY, YES,148,13,0.088
DEPRESSED, LONELY, YES,148,8,0.054
DEPRESSED, DOWN, YES,148,5,0.034
DEPRESSED, UPSET, YES,148,5,0.034
DEPRESSED, UNHAPPY, YES,148,4,0.027
DEPRESSED, SORROW, YES,148,3,0.02
DEPRESSED, ALONE, YES,148,2,0.014
DEPRESSED, ANGRY, YES,148,2,0.014
DEPRESSED, TIRED, YES,148,2,0.014
DEPRESSION, SAD, YES,147,62,0.422
DEPRESSION, SADNESS, NO,147,15,0.102
DEPRESSION, HAPPY, YES,147,5,0.034
DEPRESSION, ANXIETY, YES,147,3,0.02
DEPRESSION, BLUE, YES,147,3,0.02
DEPRESSION, PROZAC, NO,147,3,0.02
DEPRESSION, SUICIDE, YES,147,3,0.02
DEPRESSION, UNHAPPY, YES,147,3,0.02
DEPRESSION, 1930S, NO,147,2,0.014
DEPRESSION, ALCOHOL, YES,147,2,0.014
DEPRESSION, DAD, YES,147,2,0.014
DEPRESSION, DEPRESS, NO,147,2,0.014
DEPRESSION, ILLNESS, YES,147,2,0.014
DEPRESSION, LOW, YES,147,2,0.014
DEPRESSION, MANIC, NO,147,2,0.014
DEPRESSION, MOOD, YES,147,2,0.014
DEPRESSION, SICK, YES,147,2,0.014
DEPTH, DEEP, YES,144,34,0.236
DEPTH, WATER, YES,144,21,0.146
DEPTH, OCEAN, YES,144,17,0.118
DEPTH, HEIGHT, YES,144,10,0.069
DEPTH, WIDTH, YES,144,10,0.069
DEPTH, SHALLOW, YES,144,9,0.062
DEPTH, DIVE, YES,144,4,0.028
DEPTH, LENGTH, YES,144,4,0.028
DEPTH, POOL, YES,144,4,0.028
DEPTH, SEA, YES,144,4,0.028
DEPTH, BOTTOM, YES,144,2,0.014
DEPTH, DISTANCE, YES,144,2,0.014
DEPTH, FATHOM, NO,144,2,0.014
DEPTH, FEET, YES,144,2,0.014
DEPTH, INTENSE, NO,144,2,0.014
DEPTH, LOW, YES,144,2,0.014
DEPTH, MEASURE, YES,144,2,0.014
DEPUTY, SHERIFF, YES,140,95,0.679
DEPUTY, POLICE, YES,140,18,0.129
DEPUTY, OFFICER, YES,140,5,0.036
DEPUTY, COP, YES,140,4,0.029
DEPUTY, DOG, YES,140,3,0.021
DEPUTY, ASSISTANT, YES,140,2,0.014
DEPUTY, CHIEF, YES,140,2,0.014
DEPUTY, LAW, YES,140,2,0.014
DEPUTY, MARSHAL, NO,140,2,0.014
DESCEND, FALL, YES,146,38,0.26
DESCEND, DOWN, YES,146,26,0.178
DESCEND, ASCEND, YES,146,11,0.075
DESCEND, COME, YES,146,7,0.048
DESCEND, GO, YES,146,7,0.048
DESCEND, LOWER, YES,146,6,0.041
DESCEND, LEAVE, YES,146,5,0.034
DESCEND, CLIMB, YES,146,3,0.021
DESCEND, DECLINE, YES,146,3,0.021
DESCEND, DECREASE, YES,146,3,0.021
DESCEND, HELL, YES,146,3,0.021
DESCEND, STAIRS, YES,146,3,0.021
DESCEND, ANGEL, YES,146,2,0.014
DESCENT, DOWN, YES,128,34,0.266
DESCENT, FALL, YES,128,11,0.087
DESCENT, ASCENT, YES,128,10,0.079
DESCENT, LOWER, YES,128,7,0.056
DESCENT, AGAINST, YES,128,2,0.016
DESCENT, ANCESTOR, YES,128,2,0.016
DESCENT, BELOW, YES,128,2,0.016
DESCENT, CLIMB, YES,128,2,0.016
DESCENT, DECLINE, YES,128,2,0.016
DESCENT, FROM, NO,128,2,0.016
DESCENT, HELL, YES,128,2,0.016
DESCENT, MAN, YES,128,2,0.016
DESCENT, MORAL, YES,128,2,0.016
DESCENT, STAIR, YES,128,2,0.016
DESCRIBE, EXPLAIN, YES,140,52,0.371
DESCRIBE, TELL, YES,140,21,0.15
DESCRIBE, WORD, YES,140,5,0.036
DESCRIBE, DETAIL, YES,140,4,0.029
DESCRIBE, ELABORATE, YES,140,4,0.029
DESCRIBE, TALK, YES,140,4,0.029
DESCRIBE, DEFINITION, YES,140,3,0.021
DESCRIBE, WRITE, YES,140,3,0.021
DESCRIBE, CHARACTER, YES,140,2,0.014
DESCRIBE, NAME, YES,140,2,0.014
DESCRIBE, PICTURE, YES,140,2,0.014
DESCRIBE, SAY, YES,140,2,0.014
DESERT, SAND, YES,135,23,0.17
DESERT, DRY, YES,135,18,0.133
DESERT, HOT, YES,135,7,0.052
DESERT, CACTUS, YES,135,3,0.022
DESERT, OASIS, YES,135,3,0.022
DESERT, BARREN, NO,135,2,0.015
DESERT, ISLAND, YES,135,2,0.015
DESERT, LEAVE, YES,135,2,0.015
DESIGN, CREATE, YES,146,28,0.192
DESIGN, MAKE, YES,146,19,0.13
DESIGN, DRAW, YES,146,15,0.103
DESIGN, CLOTHES, YES,146,9,0.062
DESIGN, ART, YES,146,8,0.055
DESIGN, DRESS, YES,146,6,0.041
DESIGN, INVENT, YES,146,6,0.041
DESIGN, ARCHITECT, YES,146,4,0.027
DESIGN, INTERIOR, YES,146,4,0.027
DESIGN, ARCHITECTURE, YES,146,3,0.021
DESIGN, COLOR, YES,146,3,0.021
DESIGN, FASHION, YES,146,3,0.021
DESIGN, HOUSE, YES,146,3,0.021
DESIGN, AWARD, YES,146,2,0.014
DESIGN, DECORATE, YES,146,2,0.014
DESIGN, PATTERN, YES,146,2,0.014
DESIGN, WOMAN, YES,146,2,0.014
DESIGNER, CLOTHES, YES,150,64,0.427
DESIGNER, FASHION, YES,150,9,0.06
DESIGNER, JEANS, YES,150,9,0.06
DESIGNER, DRESS, YES,150,7,0.047
DESIGNER, MAKER, YES,150,6,0.04
DESIGNER, EXPENSIVE, YES,150,4,0.027
DESIGNER, CALVIN  KLEIN, NO,150,3,0.02
DESIGNER, CREATOR, YES,150,3,0.02
DESIGNER, NAME, YES,150,3,0.02
DESIGNER, ARTIST, YES,150,2,0.013
DESIGNER, BRAND, YES,150,2,0.013
DESIGNER, DKNY, NO,150,2,0.013
DESIGNER, INTERIOR, YES,150,2,0.013
DESIGNER, MAKE, YES,150,2,0.013
DESIGNER, PLANNER, NO,150,2,0.013
DESIGNER, SHOES, YES,150,2,0.013
DESIGNER, STYLE, YES,150,2,0.013
DESIRE, WANT, YES,146,89,0.61
DESIRE, LUST, YES,146,9,0.061
DESIRE, NEED, YES,146,7,0.047
DESIRE, SEX, YES,146,7,0.047
DESIRE, LOVE, YES,146,6,0.041
DESIRE, WISH, YES,146,4,0.027
DESIRE, DRIVE, YES,146,2,0.014
DESIRE, WILL, YES,146,2,0.014
DESIRE, YEARN, YES,146,2,0.014
DESK, CHAIR, YES,145,42,0.29
DESK, TOP, YES,145,15,0.103
DESK, TABLE, YES,145,13,0.09
DESK, WORK, YES,145,10,0.069
DESK, STUDY, YES,145,9,0.062
DESK, LAMP, YES,145,5,0.034
DESK, WRITE, YES,145,5,0.034
DESK, PEN, YES,145,4,0.028
DESK, CLERK, YES,145,3,0.021
DESK, PAPER, YES,145,3,0.021
DESK, STUDENT, YES,145,3,0.021
DESK, BOOK, YES,145,2,0.014
DESK, HOMEWORK, YES,145,2,0.014
DESK, OFFICE, YES,145,2,0.014
DESK, PENCIL, YES,145,2,0.014
DESK, SCHOOL, YES,145,2,0.014
DESK, TEACHER, YES,145,2,0.014
DESK, WOOD, YES,145,2,0.014
DESPAIR, SAD, YES,145,31,0.214
DESPAIR, HOPE, YES,145,11,0.075
DESPAIR, HOPELESS, YES,145,6,0.041
DESPAIR, SORROW, YES,145,6,0.041
DESPAIR, CRY, YES,145,5,0.034
DESPAIR, DEPRESSED, YES,145,5,0.034
DESPAIR, HELP, YES,145,5,0.034
DESPAIR, ANGUISH, NO,145,4,0.027
DESPAIR, DEPRESSION, YES,145,4,0.027
DESPAIR, UPSET, YES,145,4,0.027
DESPAIR, ANGER, YES,145,3,0.02
DESPAIR, DESPERATE, NO,145,3,0.02
DESPAIR, GRIEF, YES,145,3,0.02
DESPAIR, LONELY, YES,145,3,0.02
DESPAIR, PAIN, YES,145,3,0.02
DESPAIR, GIVE UP, YES,145,2,0.014
DESPAIR, STRESS, YES,145,2,0.014
DESPAIR, WORRY, YES,145,2,0.014
DESPISE, HATE, YES,182,145,0.797
DESPISE, DISLIKE, YES,182,6,0.033
DESPISE, LIKE, YES,182,6,0.033
DESPISE, ENVY, YES,182,2,0.011
DESPISE, LOVE, YES,182,2,0.011
DESSERT, CAKE, YES,148,22,0.149
DESSERT, ICE CREAM, YES,148,17,0.115
DESSERT, SWEET, YES,148,16,0.108
DESSERT, FOOD, YES,148,12,0.081
DESSERT, DINNER, YES,148,10,0.068
DESSERT, CHOCOLATE, YES,148,7,0.047
DESSERT, FAT, YES,148,4,0.027
DESSERT, SUGAR, YES,148,3,0.02
DESSERT, WEIGHT, YES,148,3,0.02
DESSERT, GOOD, YES,148,2,0.014
DESSERT, PIE, YES,148,2,0.014
DESSERT, PUDDING, YES,148,2,0.014
DESSERT, YUMMY, YES,148,2,0.014
DESTINY, FUTURE, YES,140,31,0.221
DESTINY, FATE, YES,140,30,0.214
DESTINY, GOAL, YES,140,15,0.107
DESTINY, END, YES,140,5,0.036
DESTINY, LIFE, YES,140,5,0.036
DESTINY, DREAM, YES,140,4,0.029
DESTINY, HEAVEN, YES,140,3,0.021
DESTINY, ETERNITY, YES,140,2,0.014
DESTINY, FINAL, YES,140,2,0.014
DESTINY, FOREVER, YES,140,2,0.014
DESTINY, GOD, YES,140,2,0.014
DESTINY, LOCATION, YES,140,2,0.014
DESTINY, OUTCOME, YES,140,2,0.014
DESTINY, PLACE, YES,140,2,0.014
DESTINY, RELIGION, YES,140,2,0.014
DESTROY, KILL, YES,180,36,0.2
DESTROY, RUIN, YES,180,19,0.106
DESTROY, DEMOLISH, YES,180,13,0.072
DESTROY, DAMAGE, YES,180,12,0.067
DESTROY, BREAK, YES,180,7,0.039
DESTROY, WRECK, YES,180,7,0.039
DESTROY, REBUILD, NO,180,6,0.033
DESTROY, ANNIHILATE, YES,180,5,0.028
DESTROY, BUILD, YES,180,5,0.028
DESTROY, FIRE, YES,180,4,0.022
DESTROY, MUTILATE, NO,180,4,0.022
DESTROY, DEVASTATE, NO,180,3,0.017
DESTROY, SHIP, YES,180,3,0.017
DESTROY, WAR, YES,180,3,0.017
DESTROY, BOMB, YES,180,2,0.011
DESTROY, CITY, YES,180,2,0.011
DESTROY, CONSTRUCT, YES,180,2,0.011
DESTROY, CREATE, YES,180,2,0.011
DESTROY, CRUSH, YES,180,2,0.011
DESTROY, DESTRUCTION, YES,180,2,0.011
DESTROY, DIMINISH, YES,180,2,0.011
DESTROY, END, YES,180,2,0.011
DESTROY, HURT, YES,180,2,0.011
DESTROY, SAVE, YES,180,2,0.011
DESTRUCTION, DESTROY, YES,132,21,0.159
DESTRUCTION, WAR, YES,132,15,0.114
DESTRUCTION, RUIN, YES,132,8,0.061
DESTRUCTION, DEATH, YES,132,7,0.053
DESTRUCTION, BOMB, YES,132,4,0.03
DESTRUCTION, KILL, YES,132,4,0.03
DESTRUCTION, BREAK, YES,132,3,0.023
DESTRUCTION, BUILDING, YES,132,3,0.023
DESTRUCTION, DEMOLISH, YES,132,3,0.023
DESTRUCTION, EARTHQUAKE, YES,132,3,0.023
DESTRUCTION, CONSTRUCTION, YES,132,2,0.015
DESTRUCTION, CRUMBLE, NO,132,2,0.015
DESTRUCTION, DISASTER, YES,132,2,0.015
DESTRUCTION, END, YES,132,2,0.015
DESTRUCTION, ERUPTION, NO,132,2,0.015
DESTRUCTION, FIRE, YES,132,2,0.015
DESTRUCTION, NUCLEAR, YES,132,2,0.015
DESTRUCTION, RUBBLE, NO,132,2,0.015
DESTRUCTION, TORNADO, YES,132,2,0.015
DETACH, SEPARATE, YES,147,28,0.19
DETACH, APART, YES,147,14,0.095
DETACH, ATTACH, YES,147,13,0.088
DETACH, AWAY, YES,147,13,0.088
DETACH, REMOVE, YES,147,11,0.075
DETACH, TEAR, YES,147,5,0.034
DETACH, BREAK, YES,147,4,0.027
DETACH, COLD, YES,147,3,0.02
DETACH, PULL, YES,147,3,0.02
DETACH, SPLIT, YES,147,3,0.02
DETACH, TOGETHER, YES,147,3,0.02
DETACH, BYE, NO,147,2,0.014
DETACH, CUT, YES,147,2,0.014
DETACH, DISCONNECT, NO,147,2,0.014
DETACH, LEAVE, YES,147,2,0.014
DETACH, RELEASE, YES,147,2,0.014
DETACH, RIP, YES,147,2,0.014
DETAIL, SPECIFIC, YES,152,15,0.099
DETAIL, CAR, YES,152,14,0.092
DETAIL, PRECISE, YES,152,12,0.079
DETAIL, FINE, YES,152,10,0.066
DETAIL, PICKY, NO,152,7,0.046
DETAIL, DESCRIPTION, NO,152,4,0.026
DETAIL, EXPLANATION, YES,152,4,0.026
DETAIL, CLEAR, YES,152,3,0.02
DETAIL, EXAMPLE, YES,152,3,0.02
DETAIL, INTRICATE, NO,152,3,0.02
DETAIL, POINT, YES,152,3,0.02
DETAIL, SMALL, YES,152,3,0.02
DETAIL, ART, YES,152,2,0.013
DETAIL, DESIGN, YES,152,2,0.013
DETAIL, LIST, YES,152,2,0.013
DETAIL, LITTLE, YES,152,2,0.013
DETAIL, MAGAZINE, YES,152,2,0.013
DETAIL, MINUTE, YES,152,2,0.013
DETAIL, WRITE, YES,152,2,0.013
DETECTIVE, POLICE, YES,152,23,0.151
DETECTIVE, COP, YES,152,17,0.112
DETECTIVE, SPY, YES,152,11,0.072
DETECTIVE, PRIVATE, YES,152,10,0.066
DETECTIVE, INVESTIGATOR, NO,152,8,0.053
DETECTIVE, INSPECTOR GADGET, NO,152,7,0.046
DETECTIVE, MYSTERY, YES,152,7,0.046
DETECTIVE, SHERLOCK HOLMES, NO,152,6,0.039
DETECTIVE, FBI, YES,152,5,0.033
DETECTIVE, CRIME, YES,152,4,0.026
DETECTIVE, SLEUTH, NO,152,4,0.026
DETECTIVE, CLUE, YES,152,3,0.02
DETECTIVE, NOVEL, YES,152,2,0.013
DETECTIVE, SECRET, YES,152,2,0.013
DETECTIVE, TRENCH COAT, NO,152,2,0.013
