"","V1"
"251",9.91369600870253
"252",9.95147272629087
"253",9.98919182030516
"254",10.0261115932349
"255",10.0613212842295
"256",10.0962500780749
"257",10.1304934371478
"258",10.1645122851631
"259",10.1981069338949
"260",10.2318064329967
"261",10.2654896204104
"262",10.2997206245657
"263",10.3336038222649
"264",10.3673478017136
"265",10.4008408749587
"266",10.4348336215307
"267",10.4687903555961
"268",10.5026436425254
"269",10.5367842386989
"270",10.5710837177055
"271",10.6054812301289
"272",10.6396657136383
"273",10.6737710420388
"274",10.7076450394167
"275",10.7415729387074
"276",10.7755775762762
"277",10.8093387732865
"278",10.8429421201736
"279",10.8767758882471
"280",10.91060079989
"281",10.9436959821664
"282",10.976944759192
"283",11.0098893807686
"284",11.0427081869543
"285",11.0754125875458
"286",11.1082584128057
"287",11.1415036501643
"288",11.174906370475
"289",11.2083737520734
"290",11.2412813356619
"291",11.274332852964
"292",11.30767880794
"293",11.3405254265992
"294",11.3733548538954
"295",11.4064016878159
"296",11.4396534870856
"297",11.472815240772
"298",11.5061101030534
"299",11.5389017647178
"300",11.572005764298
"301",11.6054372716872
"302",11.6386664520217
"303",11.671247589372
"304",11.7039286086337
"305",11.7367717486656
"306",11.7699308049477
"307",11.8024273543017
"308",11.8348054631403
"309",11.8674425969987
"310",11.9005786682369
"311",11.9333037852677
"312",11.9661459295178
"313",11.9990377919072
"314",12.0321508788325
"315",12.0648726330574
"316",12.0974657671187
"317",12.1301500618727
"318",12.162636291383
"319",12.1957588362469
"320",12.2287224886035
"321",12.2616467924119
"322",12.2941593151515
"323",12.3267522641518
"324",12.3592700805016
"325",12.3918593368095
"326",12.4245789884436
"327",12.4575444362045
"328",12.4905447850546
"329",12.523343090693
"330",12.5561282221493
"331",12.5888933158368
"332",12.6217077565431
"333",12.6552819068627
"334",12.6882440151007
"335",12.7211196489437
"336",12.7542913499887
"337",12.7871346879744
"338",12.8203170367001
"339",12.8539199116695
"340",12.8874485575787
"341",12.9209927320167
"342",12.9544894766056
"343",12.9880450457534
"344",13.0215600456028
"345",13.0547625342341
"346",13.0880117254509
"347",13.1214683664712
"348",13.1548777670515
"349",13.187484942801
"350",13.2202109984674
"351",13.2527985054153
"352",13.2858283604485
"353",13.3180775038085
"354",13.350256483385
"355",13.3821811093467
"356",13.4140517194586
"357",13.4462532819906
"358",13.4782397570512
"359",13.5104855882204
"360",13.5427190072075
"361",13.5747361467563
"362",13.6068218581412
"363",13.63892566006
"364",13.6707412801997
"365",13.7023937726479
"366",13.7338896655145
"367",13.7656852915958
"368",13.7973559829764
"369",13.8291865827917
"370",13.8607060786595
"371",13.8921794786559
"372",13.9240007166001
"373",13.9557239731897
"374",13.9876695984943
"375",14.0192981380472
"376",14.0509454802002
"377",14.0824601639988
"378",14.1141489828929
"379",14.145764349291
"380",14.1774273964172
"381",14.2094748969797
"382",14.2401563861938
"383",14.2707817840892
"384",14.3008211996194
"385",14.3305727457225
"386",14.3602155935863
"387",14.3896015252532
"388",14.418748929232
"389",14.4476435481594
"390",14.4761456244668
"391",14.5040043979614
"392",14.5317709528816
"393",14.5591970824364
"394",14.5868752675452
"395",14.6137256439552
"396",14.6400515062623
"397",14.6663334658177
"398",14.6922855159719
"399",14.7181470606451
"400",14.7438195439454
"401",14.7696598020244
"402",14.7947112042893
"403",14.8197564725712
"404",14.844618527284
"405",14.8686902573537
"406",14.8924252546081
"407",14.9151026107107
"408",14.938103017181
"409",14.9610612635973
"410",14.9832184387347
"411",15.0060378233787
"412",15.0280371950773
"413",15.0498169731939
"414",15.0714877287215
"415",15.093005487652
