"","V1"
"552",14.8657617100623
"553",14.8848723245659
"554",14.9239205918023
"555",14.9433555691197
"556",14.9734514062874
"557",14.9865865087327
"558",14.9925789327047
"559",15.0324359798152
"560",15.0660357679029
"561",15.0958288899747
"562",15.140313781882
"563",15.1780503980914
"564",15.2181403000982
"565",15.2125454047939
"566",15.2341133495478
"567",15.2750364317652
"568",15.2931022608691
"569",15.3141641933595
"570",15.3311463969787
"571",15.3660189790537
"572",15.3958726930268
"573",15.4062121382247
"574",15.4502744566975
"575",15.4829581119145
"576",15.488658520562
"577",15.5009935856493
"578",15.5009935856493
"579",15.5097456767596
"580",15.5341358074364
"581",15.5362466867437
"582",15.5436455644982
"583",15.5322867001504
"584",15.5611504490967
"585",15.5868096339023
"586",15.59328048155
"587",15.644140308689
"588",15.6598285281612
"589",15.6584295662647
"590",15.7066652607188
"591",15.7155794732106
"592",15.7533743026271
"593",15.7418611152392
"594",15.7487880729197
"595",15.7764280740671
"596",15.8155098302163
"597",15.8537306258062
"598",15.8708483859614
"599",15.9117822799085
"600",15.933267706012
"601",15.9322998586793
"602",15.9446308613866
"603",15.9378375244529
"604",15.9354503276538
"605",15.9433093521168
"606",15.9509195515435
"607",15.9478888893542
"608",15.9666003487253
"609",15.9845315623866
"610",15.9986033440508
"611",15.9900924715842
"612",16.0092351559386
"613",16.0200521322676
"614",16.0626901169021
"615",16.0893903389478
"616",16.0984564813024
"617",16.128078492637
"618",16.1385030720024
"619",16.1609778961041
"620",16.1796017642577
"621",16.1773567773398
"622",16.1751450967651
"623",16.2016355180382
"624",16.2474715372153
"625",16.2690945484302
"626",16.2806444411143
"627",16.3094560044811
"628",16.3336809868989
"629",16.350201229412
"630",16.3854178324733
"631",16.395784670802
"632",16.4050789831578
"633",16.406460242227
"634",16.4490692527987
"635",16.4973621776361
"636",16.5147995617578
"637",16.5164854876476
"638",16.5438310416882
"639",16.6043874585024
"640",16.6119829811696
"641",16.6188507437282
"642",16.626223405824
"643",16.6352280372282
"644",16.629723784781
"645",16.6653344283521
"646",16.682277667683
"647",16.7206977499197
"648",16.7696400077439
"649",16.7832140431567
"650",16.7869457152574
"651",16.8254090740973
"652",16.8575240520309
